Time,Ecoregion,EcoregionIndex,NumSites,SppBiomass_Abiebrac,SppBiomass_Abiegran,SppBiomass_Acermacr,SppBiomass_Aesccali,SppBiomass_Alnurhom,SppBiomass_Alnurubr,SppBiomass_Arbumenz,SppBiomass_Lithdens,SppBiomass_Pinuatte,SppBiomass_Pinucoul,SppBiomass_Pinulamb,SppBiomass_Pinumono,SppBiomass_Pinupond,SppBiomass_Pinuradi,SppBiomass_Pinusabi,SppBiomass_Platrace,SppBiomass_Popubals,SppBiomass_Pseumacr,SppBiomass_Pseumenz,SppBiomass_Queragri,SppBiomass_Querchry,SppBiomass_Querdoug,SppBiomass_Quergarr,SppBiomass_Querkell,SppBiomass_Querloba,SppBiomass_Querwisl,SppBiomass_Sequsemp,SppBiomass_Umbecali,
0, BS0, 0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
0, BS1, 1, 1268, 0, 0, 0.0179459469551544, 0.547776026680643, 0, 0, 7.87889971276187, 35.7210980183695, 0, 3.64076284956105, 0, 0, 0.654965939205904, 6.1139649713077, 0.172190837679601, 0.382526060760209, 0, 0, 0.15305494434826, 124.726674810945, 27.8064174712268, 0, 0, 3.57775553995126, 0, 7.714345498792, 238.36918502952, 20.0598848324845, 
0, BS2, 2, 1621, 0, 0, 0, 0, 0, 0.196102643586617, 1.79413138547847, 0, 0, 2.98758624557505, 1.27091702291217, 3.9575562897764, 0, 0.11464500544911, 1.22305361861288, 0, 0, 2.70632194693187, 0, 53.3123868345699, 75.6892785290595, 3.52876965136237, 0, 0, 0, 7.88869389246306, 0, 13.2923134033655, 
0, BS3, 3, 280318, 8.77386979870531, 0, 8.15228050030021, 4.1034173071361, 3.63507198145154, 3.98309822216699, 142.690776560564, 272.727150598813, 1.38847386967902, 51.6095018653635, 0.42297683352311, 0.290376283627136, 24.9462608385876, 63.4709184971155, 4.55017787331937, 7.87306911944884, 0.0306689330888338, 0.874427853164475, 30.3322634823757, 1619.21022453795, 794.331279967108, 3.0427304267754, 0.254409655805179, 52.7762917671636, 6.88406242338109, 127.594851585495, 1726.16940426207, 415.697518062937, 
0, BS4, 4, 236621, 4.93056390714537, 0, 9.40805720551368, 5.4518036584875, 3.58979819933451, 0.401058280547235, 185.092201693007, 318.875584060668, 0.181484342179104, 28.6752263568272, 0, 0, 15.5709560823975, 6.25196902213795, 10.858474607793, 6.61623825262896, 0.0387719054513121, 0, 26.7987109114495, 2466.42171615425, 173.192339287797, 4.29753428227215, 0.925569108845994, 74.7419352811243, 4.60453909966262, 182.852795677207, 3217.32888584752, 536.029081513292, 
0, BS5, 5, 44658, 2.73831569097265, 0, 9.19580396245739, 1.11571994296136, 1.8375107311061, 3.55912718029091, 150.56115750294, 169.33469602643, 3.60781050260135, 114.708935127325, 0.212400310064826, 0.329587188205448, 14.9455573625969, 0.624231677021404, 22.5470721825542, 10.8481746528199, 0.0122822618841127, 0.424774379030633, 50.7376062741789, 1275.45982895383, 557.647704007041, 14.2334807682648, 0.390087207126374, 23.0980605826258, 7.27973435033883, 220.283103518162, 1661.87461093061, 344.453448494238, 
0, BS6, 6, 713, 0, 0, 19.663251280283, 0.373190474543632, 0.836335127350324, 27.0080429440963, 82.3769707271795, 198.585985523454, 14.1037744679926, 11.9191335862683, 0, 0, 0.147733027603984, 13.0449942953958, 14.2629974707648, 2.05641668675491, 0, 0, 349.396132657772, 1077.41936330274, 619.451012289039, 1.27860567111621, 0, 7.06068486752717, 3.36841550080673, 15.9537051763976, 1339.93348995599, 562.780840682448, 
0, BS7, 7, 5845, 0.0496430999912494, 0, 0.365642189306515, 0.0319816569776184, 0.162858525415686, 0, 5.82004336250246, 17.3232094822632, 0.075541076138042, 0.787609913534747, 0, 0, 0.209783135406781, 21.8751349800769, 1.24259856446774, 0.706675677140418, 0, 0, 1.13327378533252, 716.328474967963, 7.1594737370265, 0.0875820841923853, 0, 1.51891915196532, 0.313746991577671, 3.37020963696561, 187.71388889179, 74.7628254527409, 
0, BS8, 8, 5963, 0.367400561365809, 0, 1.36336368158442, 0.445026476391606, 0.494047434562288, 0.865409210066897, 20.686546891203, 36.80178425885, 0.0439831424874986, 16.979780029215, 0, 0, 2.79071772420404, 0.796310074233817, 7.55227288811194, 2.12549679730735, 0, 0, 0.299711965343086, 571.449084408428, 186.035077093272, 3.8976738747586, 0, 3.95313877973824, 4.88059891107877, 7.2123871092706, 166.509926897836, 54.1810095091504, 
0, BS9, 9, 38501, 1.49730769608449, 0, 2.80329900867756, 2.24539633860622, 0.739180815083334, 2.03977524845641, 59.8706380081333, 75.7677794158968, 0.0154875696381948, 44.8148753691647, 0, 0.148126136445091, 3.98679349567422, 4.56208386835732, 16.0172978972854, 3.25866919752065, 0, 0, 0.746913693124036, 1190.23106455437, 323.031344996573, 6.17080606477564, 0.254860318854847, 15.8171873318803, 6.74968659261311, 29.8341602172756, 462.486595207907, 161.411976863389, 
0, BS10, 10, 8198, 0.25447064651225, 0, 0.938377705920932, 1.28858784705611, 0.441941859926297, 1.61234093410383, 7.09201226161148, 21.1176439849712, 0, 1.17355449143256, 0.636082816978989, 0, 0.780914514173558, 9.55263850036904, 4.53517598331076, 1.35522091147317, 0, 1.32031649058841, 0.0121870522500248, 1181.36759338137, 185.375465244164, 0, 0, 1.72951927287429, 1.49265108576168, 2.54491890997792, 43.2610612223863, 128.468254058179, 
